scorer,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM,HM
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c0.png",271.53326144204755,290.3555561678713,391.4144746704926,291.7495237635509,341.23164122602725,241.56669031908552,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c1.png",,,,,,,,,21.405971759003023,243.15013295586692,124.55957383929308,301.6967719744099,,,147.32771123539328,105.61199684881348,267.67358032906486,71.69211868727672,197.51054467985864,201.79576095070558
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c2.png",217.53326144204755,382.3555561678713,337.4144746704926,383.7495237635509,287.23164122602725,333.5666903190855,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c3.png",294.53326144204755,331.3555561678713,,,364.23164122602725,282.5666903190855,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c4.png",,,,,,,121.62933145141335,357.9210623242468,65.40597175900302,197.15013295586692,168.55957383929308,255.6967719744099,,,191.32771123539328,59.611996848813476,311.67358032906486,25.692118687276718,241.51054467985864,155.79576095070558
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c5.png",225.53326144204755,289.3555561678713,345.4144746704926,290.7495237635509,295.23164122602725,240.56669031908552,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c6.png",,,63.41447467049261,367.7495237635509,13.23164122602725,317.5666903190855,198.62933145141335,358.9210623242468,142.40597175900302,198.15013295586692,245.55957383929308,256.6967719744099,,,268.3277112353933,60.611996848813476,388.67358032906486,26.692118687276718,318.51054467985864,156.79576095070558
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c7.png",,,,,146.23164122602725,375.5666903190855,,,275.405971759003,256.1501329558669,378.5595738392931,314.6967719744099,325.124149338242,8.488556790125472,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c8.png",,,,,,,,,55.40597175900302,264.1501329558669,158.55957383929308,322.6967719744099,105.12414933824198,16.48855679012547,181.32771123539328,126.61199684881348,301.67358032906486,92.69211868727672,231.51054467985864,222.79576095070558
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img04901c9.png",185.53326144204755,385.3555561678713,305.4144746704926,386.7495237635509,255.23164122602725,336.5666903190855,,,384.405971759003,217.15013295586692,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c0.png",216.03165640634825,24.662963745620914,,,343.7997660026638,358.7270559390222,196.572373468808,306.09504121677423,378.1765323753033,271.71827484413484,,,,,365.13706926844,164.55759622045878,,,234.74243819980757,246.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c1.png",94.03165640634825,80.66296374562091,,,,,74.572373468808,362.09504121677423,256.1765323753033,327.71827484413484,,,,,243.13706926843997,220.55759622045878,,,112.74243819980757,302.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c2.png",,,,,156.79976600266377,298.7270559390222,9.572373468807996,246.09504121677423,191.17653237530328,211.71827484413484,,,,,178.13706926843997,104.55759622045878,,,47.742438199807566,186.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c3.png",290.03165640634825,94.66296374562091,366.0435217133612,13.76144628435577,,,270.572373468808,376.09504121677423,,,,,,,,,,,308.74243819980757,316.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c4.png",213.03165640634825,175.6629637456209,289.0435217133612,94.76144628435577,,,,,,,,,,,362.13706926844,315.5575962204588,,,231.74243819980757,397.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c5.png",302.03165640634825,190.6629637456209,378.0435217133612,109.76144628435577,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c6.png",2.0316564063482474,90.66296374562091,78.0435217133612,9.76144628435577,,,,,164.17653237530328,337.71827484413484,,,,,151.13706926843997,230.55759622045878,,,20.742438199807566,312.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c7.png",154.03165640634825,185.6629637456209,230.0435217133612,104.76144628435577,,,,,,,,,,,303.13706926844,325.5575962204588,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c8.png",,,,,,,326.572373468808,277.09504121677423,,,,,,,,,,,364.74243819980757,217.1135109252034
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img05493c9.png",,,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c0.png",,,,,,,,,41.04126357007112,356.2309411644919,,,115.26118249100864,79.93781233472453,118.51168988900554,246.7971920985841,180.81308168395344,45.80748465575334,34.54024877407642,52.85025068474738
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c1.png",335.7359571883693,124.05581786453757,323.27567882937984,12.996815099631078,282.1025851214145,390.0556732673135,317.3164152663848,260.03537734742304,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c2.png",,,,,,,,,239.04126357007112,281.2309411644919,301.3426553650186,370.61989460941663,313.26118249100864,4.937812334724526,316.51168988900554,171.7971920985841,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c3.png",115.7359571883693,237.05581786453757,103.27567882937984,125.99681509963108,,,97.31641526638481,373.03537734742304,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c4.png",9.735957188369298,114.05581786453757,,,,,,,364.0412635700711,168.23094116449192,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c5.png",15.735957188369298,197.05581786453757,3.2756788293798422,85.99681509963108,,,,,370.0412635700711,251.23094116449192,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c6.png",,,,,,,,,212.04126357007112,270.2309411644919,274.3426553650186,359.61989460941663,,,289.51168988900554,160.7971920985841,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c7.png",,,,,,,,,201.04126357007112,233.23094116449192,263.3426553650186,322.61989460941663,,,278.51168988900554,123.7971920985841,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c8.png",120.7359571883693,87.05581786453757,,,67.1025851214145,353.0556732673135,102.31641526638481,223.03537734742304,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img06086c9.png",,,,,,,,,104.04126357007112,320.2309411644919,,,178.26118249100864,43.937812334724526,181.51168988900554,210.7971920985841,243.81308168395344,9.807484655753342,97.54024877407642,16.85025068474738
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c0.png",,,,,20.2171555447012,34.83237256848702,,,,,,,,,214.2071592360328,14.884814348298733,287.51443569522485,354.4919930470048,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c1.png",,,74.23764020933214,9.126538582726141,,,204.89414655156565,62.9849457772346,251.77090836900823,201.62047540754344,207.8862802845939,125.32106521532313,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c2.png",,,,,,,303.89414655156565,18.9849457772346,350.7709083690082,157.62047540754344,306.8862802845939,81.32106521532313,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c3.png",,,,,,,,,,,,,246.853177222304,24.966099107006812,112.2071592360328,55.88481434829873,185.51443569522485,395.4919930470048,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c4.png",392.54491666852425,123.35203823591644,319.23764020933214,209.12653858272614,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c5.png",,,,,,,,,,,,,,,,,229.51443569522485,191.49199304700483,268.41217422459204,297.214051614003
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c6.png",,,,,,,,,,,,,,,,,85.51443569522485,194.49199304700483,124.41217422459204,300.214051614003
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c7.png",,,,,,,,,,,,,,,,,228.51443569522485,277.4919930470048,267.41217422459204,383.214051614003
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c8.png",,,,,,,,,398.7709083690082,87.62047540754344,354.8862802845939,11.32106521532313,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img08391c9.png",,,392.23764020933214,111.12653858272614,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c0.png",,,,,307.3741435484926,203.981762945331,270.26001677084696,310.24001632242613,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c1.png",,,,,,,,,,,,,10.151125228814522,160.9730316127687,,,2.5249347950516494,229.60874551663392,72.1774740900853,287.05938011764715
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c2.png",,,58.17811136404168,366.5341420308945,,,,,334.24620506625524,43.692080334935724,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c3.png",41.12176268096698,337.15080899455484,135.17811136404168,390.5341420308945,56.37414354849261,54.98176294533101,19.26001677084696,161.24001632242613,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c4.png",132.12176268096698,364.15080899455484,,,147.3741435484926,81.98176294533101,110.26001677084696,188.24001632242613,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c5.png",,,,,,,,,165.24620506625524,223.69208033493572,274.0465219212713,119.97589043576158,,,237.4408078392098,267.92398485076,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c6.png",,,,,393.3741435484926,129.981762945331,356.26001677084696,236.24001632242613,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c7.png",,,,,,,,,,,69.04652192127128,26.975890435761585,45.15112522881452,328.9730316127687,32.44080783920981,174.92398485076,37.52493479505165,397.6087455166339,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c8.png",,,,,,,,,48.24620506625524,131.69208033493572,157.04652192127128,27.975890435761585,133.15112522881452,329.9730316127687,120.44080783920981,175.92398485076,125.52493479505165,398.6087455166339,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09167c9.png",,,,,379.3741435484926,133.981762945331,342.26001677084696,240.24001632242613,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c0.png",,,,,,,,,136.86880701454936,187.28515625344414,7.715197027625777,163.3954711691577,37.577303382983814,237.3041843986689,112.2325692713789,269.6547996169734,113.22797281655755,325.1485472606805,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c1.png",,,,,,,,,232.86880701454936,285.28515625344414,103.71519702762578,261.3954711691577,133.5773033829838,335.3041843986689,208.2325692713789,367.6547996169734,,,68.62722206008004,389.304826724608
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c2.png",290.0105137117928,337.1656059980394,361.40565835752705,285.03581784401115,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c3.png",,,,,,,196.84373238240698,32.26402514022129,314.86880701454936,353.28515625344414,185.71519702762578,329.3954711691577,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c4.png",,,,,,,,,,,387.7151970276258,232.3954711691577,,,,,,,352.62722206008004,360.304826724608
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c5.png",,,,,,,,,94.86880701454936,278.28515625344414,,,,,70.2325692713789,360.6547996169734,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c6.png",,,,,,,211.84373238240698,26.264025140221293,329.86880701454936,347.28515625344414,200.71519702762578,323.3954711691577,230.5773033829838,397.3041843986689,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c7.png",,,,,,,,,292.86880701454936,196.28515625344414,163.71519702762578,172.3954711691577,193.5773033829838,246.3041843986689,268.2325692713789,278.6547996169734,269.22797281655755,334.1485472606805,128.62722206008004,300.304826724608
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c8.png",,,86.40565835752705,390.03581784401115,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09379c9.png",,,,,,,,,,,381.7151970276258,197.3954711691577,,,,,,,346.62722206008004,325.304826724608
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c0.png",,,,,229.44002472465576,328.42326819530285,180.56507004074177,216.78842851954482,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c1.png",,,372.5251675446773,37.4336063480074,,,232.56507004074177,351.7884285195448,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c2.png",,,146.5251675446773,82.4336063480074,,,6.565070040741773,396.7884285195448,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c3.png",,,,,138.44002472465576,327.42326819530285,89.56507004074177,215.78842851954482,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c4.png",,,,,,,,,212.8899653402309,284.42469328444804,217.33314303876864,183.34240064271683,244.54760644231146,155.01714281453945,258.9879339625588,316.0823343865286,270.1841362773216,254.5366629140491,337.5813667182247,275.51392107901427
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c5.png",,,,,297.44002472465576,379.42326819530285,248.56507004074177,267.7884285195448,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c6.png",,,,,287.44002472465576,371.42326819530285,238.56507004074177,259.7884285195448,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c7.png",,,,,,,264.5650700407418,356.7884285195448,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c8.png",347.89602822549983,4.909561096883749,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img09464c9.png",,,,,271.44002472465576,349.42326819530285,222.56507004074177,237.78842851954482,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c0.png",,,,,,,,,,,15.235263709893047,199.6824194735952,,,134.84560132183833,201.7994165994703,150.72307976590196,271.1310724718811,12.059768021080345,312.41251642644636
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c1.png",,,,,,,,,,,89.23526370989305,223.6824194735952,40.015080533295986,289.83857965719335,208.84560132183833,225.7994165994703,224.72307976590196,295.1310724718811,86.05976802108034,336.41251642644636
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c2.png",,,,,,,,,,,,,,,60.84560132183833,195.7994165994703,76.72307976590196,265.1310724718811,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c3.png",,,,,,,206.90587800521905,332.38992665890737,385.2628858601995,246.65154306096417,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c4.png",318.94227884791144,32.76203166219045,298.8308061520975,134.90714298566593,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c5.png",,,,,142.30984351572073,349.9417657079151,116.90587800521905,231.38992665890737,295.2628858601995,145.65154306096417,385.23526370989305,236.6824194735952,336.015080533296,302.83857965719335,,,,,382.05976802108034,349.41251642644636
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c6.png",,,,,,,,,,,84.23526370989305,237.6824194735952,35.015080533295986,303.83857965719335,203.84560132183833,239.7994165994703,219.72307976590196,309.1310724718811,81.05976802108034,350.41251642644636
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c7.png",,,,,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c8.png",,,199.83080615209752,68.90714298566593,,,,,325.2628858601995,326.6515430609642,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11235c9.png",,,,,64.30984351572073,306.9417657079151,38.90587800521905,188.38992665890737,217.2628858601995,102.65154306096417,307.23526370989305,193.6824194735952,258.015080533296,259.83857965719335,,,,,304.05976802108034,306.41251642644636
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c0.png",,,,,,,,,,,,,,,,,117.69177149332393,359.61787938599,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c1.png",,,,,191.16154643019672,102.91410761449794,,,271.9297097418005,40.54881695617098,208.03084636236713,184.19346183313718,241.76944622670794,196.46204360198834,338.89571856344674,182.65988911203073,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c2.png",,,,,118.16154643019672,149.91410761449794,186.66112797294932,10.870180900850926,198.92970974180048,87.54881695617098,135.03084636236713,231.19346183313718,168.76944622670794,243.46204360198834,265.89571856344674,229.65988911203073,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c3.png",,,,,222.16154643019672,200.91410761449794,290.6611279729493,61.870180900850926,302.9297097418005,138.54881695617098,239.03084636236713,282.1934618331372,272.76944622670794,294.46204360198834,369.89571856344674,280.6598891120307,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c4.png",224.32372693289574,195.64636276014159,154.80176357607218,93.40818135304823,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c5.png",310.32372693289574,3.646362760141585,,,,,51.661127972949316,13.870180900850926,63.92970974180048,90.54881695617098,0.030846362367128677,234.19346183313718,33.76944622670794,246.46204360198834,130.89571856344674,232.65988911203073,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c6.png",,,,,285.1615464301967,308.91410761449794,353.6611279729493,169.87018090085093,365.9297097418005,246.54881695617098,302.03084636236713,390.1934618331372,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c7.png",,,,,35.16154643019672,142.91410761449794,103.66112797294932,3.870180900850926,115.92970974180048,80.54881695617098,52.03084636236713,224.19346183313718,85.76944622670794,236.46204360198834,182.89571856344674,222.65988911203073,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c8.png",,,370.8017635760722,22.408181353048235,113.16154643019672,273.91410761449794,181.66112797294932,134.87018090085093,193.92970974180048,211.54881695617098,130.03084636236713,355.1934618331372,163.76944622670794,367.46204360198834,260.89571856344674,353.6598891120307,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11388c9.png",,,,,,,,,,,,,,,,,,,47.44999926963442,364.55875249146413
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c0.png",,,,,185.90063590752402,0.04640895769580311,258.9643062860998,94.05189568681891,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c1.png",,,,,,,8.964306286099827,88.05189568681891,223.96695415171826,179.73051393254786,317.50706718416245,87.12114829346126,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c2.png",,,,,,,,,79.96695415171826,319.73051393254786,173.50706718416245,227.12114829346126,12.953141829966853,100.07412910014148,120.91983945945503,116.36220848390042,200.0333678948557,120.55057175400981,106.95862855909036,46.0907802853975
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c3.png",,,,,,,,,126.96695415171826,283.73051393254786,220.50706718416245,191.12114829346126,59.95314182996685,64.07412910014148,167.91983945945503,80.36220848390042,247.0333678948557,84.55057175400981,153.95862855909036,10.0907802853975
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c4.png",,,,,,,,,114.96695415171826,115.73051393254786,208.50706718416245,23.12114829346126,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c5.png",,,,,,,,,249.96695415171826,63.730513932547865,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c6.png",,,,,,,,,133.96695415171826,156.73051393254786,227.50706718416245,64.12114829346126,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c7.png",,,,,,,164.96430628609983,12.05189568681891,379.96695415171826,103.73051393254786,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c8.png",,,,,,,,,27.966954151718255,289.73051393254786,121.50706718416245,197.12114829346126,,,68.91983945945503,86.36220848390042,148.0333678948557,90.55057175400981,54.95862855909036,16.0907802853975
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img11794c9.png",,,,,,,,,109.96695415171826,314.73051393254786,203.50706718416245,222.12114829346126,42.95314182996685,95.07412910014148,150.91983945945503,111.36220848390042,230.0333678948557,115.55057175400981,136.95862855909036,41.0907802853975
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c0.png",,,,,,,,,,,,,,,64.05603210286188,223.5714104367488,147.08538451639447,293.47053967790873,121.5973042406124,140.15587498873475
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c1.png",64.17074286240506,378.3586429888754,,,90.43118920715028,396.8954286439896,210.9202959653927,306.9147816097893,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c2.png",108.17074286240506,265.3586429888754,51.401836793617804,289.6881741612128,134.43118920715028,283.8954286439896,254.9202959653927,193.91478160978932,,,259.16830934468976,348.00181236792633,281.56692534461945,340.2781516782954,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c3.png",175.17074286240506,151.35864298887537,118.4018367936178,175.68817416121283,201.43118920715028,169.8954286439896,321.9202959653927,79.91478160978932,201.43118920715028,288.83980326430594,326.16830934468976,234.00181236792633,348.56692534461945,226.2781516782954,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c4.png",54.17074286240506,364.3586429888754,,,80.43118920715028,382.8954286439896,200.9202959653927,292.9147816097893,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c5.png",,,,,,,265.9202959653927,339.9147816097893,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c6.png",47.17074286240506,336.3586429888754,,,73.43118920715028,354.8954286439896,193.9202959653927,264.9147816097893,,,,,,,,,,,398.5973042406124,381.15587498873475
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c7.png",,,,,,,,,,,,,,,50.05603210286188,300.5714104367488,133.08538451639447,370.47053967790873,107.5973042406124,217.15587498873475
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c8.png",182.17074286240506,195.35864298887537,125.4018367936178,219.68817416121283,208.43118920715028,213.8954286439896,328.9202959653927,123.91478160978932,208.43118920715028,332.83980326430594,333.16830934468976,278.00181236792633,355.56692534461945,270.2781516782954,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12412c9.png",,,367.4018367936178,258.6881741612128,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c0.png",333.09950916383275,278.60366069512537,,,,,,,,,,,,,353.6304917887898,193.91335736717753,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c1.png",,,,,222.9580260976934,64.50630524204865,137.2411736384978,156.8957270543554,,,105.41815056981432,67.58595263579224,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c2.png",,,392.1614484982432,353.21434254483336,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c3.png",,,,,56.95802609769339,86.50630524204865,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c4.png",,,,,71.95802609769339,52.506305242048654,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c5.png",171.09950916383275,252.60366069512537,154.1614484982432,392.21434254483336,,,331.2411736384978,321.8957270543554,358.44472561656585,135.06378516724624,299.4181505698143,232.58595263579224,320.9756823260193,116.58590080478484,191.6304917887898,167.91335736717753,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c6.png",381.09950916383275,37.60366069512537,364.1614484982432,177.21434254483336,,,,,,,,,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c7.png",28.09950916383275,106.60366069512537,11.161448498243203,246.21434254483336,273.9580260976934,83.50630524204865,188.2411736384978,175.8957270543554,,,156.41815056981432,86.58595263579224,,,48.63049178878981,21.913357367177525,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c8.png",,,,,156.9580260976934,94.50630524204865,71.2411736384978,186.8957270543554,98.44472561656585,0.0637851672462375,39.418150569814316,97.58595263579224,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12651c9.png",,,,,,,57.2411736384978,91.8957270543554,,,25.418150569814316,2.585952635792239,,,,,,,,
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c0.png",,,,,,,,,,,,,395.75994730470836,390.6381221508816,,,,,378.7572932228765,378.8307234829428
"labeled-data/2020-10-07_09-36-59_n=5,OF,10min_2-converted_cropped/img12901c1.png",,,68.10052199554502,295.31878011469956,136.58343426958993,64.36606216981727,278.27221828485517,73.33968515745073,332.11395621065594,294.84648416798206,311.80523050180125,164.96509882065556,,,,,,,,
